6250.0000	0000.0000
5488.0000	952.0000
5031.5000	1327.5000
4559.5000	1599.5000
4223.5000	1671.5000
4143.5000	1455.5000
4247.5000	1295.5000
4367.5000	1191.5000
2151.5000	1791.5000
2231.5000	2295.5000
2503.5000	2567.5000
2847.5000	2831.5000
3303.5000	3103.5000
3871.5000	3247.5000
4495.5000	3207.5000
5015.5000	2935.5000
5463.5000	2495.5000
