704.0000	992.0000
1183.5000	1431.5000
1839.5000	1719.5000
2151.5000	1767.5000
2239.5000	1495.5000
2135.5000	1375.5000
1839.5000	1199.5000
4479.5000	1647.5000
4431.5000	2111.5000
4231.5000	2479.5000
3791.5000	2879.5000
3303.5000	3271.5000
2711.5000	3519.5000
2039.5000	3591.5000
1391.5000	3407.5000
823.5000	2871.5000
