0000.0000	0000.0000
1136.0000	944.0000
1511.5000	1391.5000
1975.5000	1687.5000
2295.5000	1799.5000
2391.5000	1575.5000
2303.5000	1439.5000
2239.5000	1351.5000
4359.5000	2143.5000
4247.5000	2591.5000
3895.5000	2943.5000
3455.5000	3191.5000
2975.5000	3399.5000
2487.5000	3455.5000
1871.5000	3359.5000
1399.5000	3103.5000
951.5000	2575.5000
