7304.0000	3632.0000
5367.5000	2831.5000
4663.5000	2391.5000
4527.5000	2159.5000
4927.5000	1999.5000
4783.5000	1751.5000
5239.5000	1879.5000
4487.5000	1535.5000
3855.5000	1255.5000
3263.5000	1143.5000
2215.5000	1127.5000
2063.5000	1399.5000
2007.5000	1735.5000
2095.5000	2119.5000
2311.5000	2559.5000
2695.5000	3071.5000
3175.5000	3527.5000
3519.5000	3719.5000
