7056.0000	3216.0000
5039.5000	2719.5000
4335.5000	2335.5000
4167.5000	2151.5000
4519.5000	1855.5000
4423.5000	1631.5000
4839.5000	1727.5000
4007.5000	1391.5000
3487.5000	1183.5000
2887.5000	1087.5000
1703.5000	1103.5000
1535.5000	1471.5000
1535.5000	1855.5000
1679.5000	2239.5000
1903.5000	2703.5000
2279.5000	3255.5000
2831.5000	3687.5000
3295.5000	3959.5000
