0000.0000	0000.0000
960.0000	704.0000
1303.5000	1207.5000
1847.5000	1615.5000
2103.5000	1655.5000
2199.5000	1455.5000
2151.5000	1303.5000
1967.5000	1103.5000
4343.5000	1743.5000
4199.5000	2319.5000
3871.5000	2767.5000
3391.5000	3103.5000
2823.5000	3319.5000
2247.5000	3479.5000
1631.5000	3367.5000
1103.5000	3111.5000
671.5000	2599.5000
