6250.0000	0000.0000
5056.0000	864.0000
4703.5000	1263.5000
4231.5000	1559.5000
3919.5000	1663.5000
3823.5000	1495.5000
3863.5000	1375.5000
3999.5000	1183.5000
2103.5000	1991.5000
2207.5000	2375.5000
2479.5000	2615.5000
2839.5000	2847.5000
3255.5000	3007.5000
3743.5000	3063.5000
4247.5000	3031.5000
4743.5000	2807.5000
5119.5000	2391.5000
